applicant_id,age,emp_length_years,annual_income,credit_score,dti,revol_bal,total_credit_lines,open_credit_lines,public_derogatory,inquiries_last_6m,loan_amount,interest_rate,loan_status,home_ownership_MORTGAGE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,verification_status_Not Verified,verification_status_Source Verified,verification_status_Verified,loan_intent_BUSINESS,loan_intent_DEBT_CONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOME_IMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,term_months_36,term_months_60
LN-12057,26,4.9,142987.5,732,17.57,14355.37,11,6,0,1,4400.0,9.97,0,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
LN-12058,57,4.2,58200.0,704,8.48,16170.18,22,11,0,1,4500.0,12.44,0,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-12059,25,11.1,27500.0,653,12.9,5371.72,19,13,0,0,8300.0,13.12,0,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False
LN-12060,53,0.8,38600.0,850,13.65,41.43,15,7,0,1,17400.0,9.08,0,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False
LN-12061,34,6.3,60700.0,740,27.3,2968.52,21,14,0,1,20100.0,12.06,0,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False
LN-12062,32,3.8,112600.0,727,22.07,16892.58,16,12,1,1,30100.0,15.56,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
LN-12063,62,1.4,45000.0,662,28.23,11080.9,18,10,0,0,20200.0,16.05,1,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
LN-12064,40,2.9,85400.0,649,12.76,9281.31,20,10,0,0,1000.0,17.77,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
LN-12065,44,1.8,24600.0,666,20.87,3950.72,16,5,0,0,11100.0,15.18,1,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
LN-12066,63,3.9,24500.0,734,4.86,945.17,22,11,0,2,1800.0,13.99,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
LN-12067,54,9.9,41500.0,630,8.8,18437.96,16,8,1,5,18700.0,13.94,1,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False
LN-12068,45,3.8,119500.0,627,6.72,473.07,17,11,0,0,3600.0,16.36,0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
LN-12069,49,4.5,56300.0,707,25.01,731.49,24,16,0,1,6000.0,13.91,1,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
LN-12070,59,3.3,63500.0,696,38.62,4193.59,16,8,0,0,28600.0,16.8,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True
LN-12071,51,0.2,63100.0,641,14.03,10209.79,21,13,0,0,28300.0,16.42,0,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
LN-12072,67,1.2,99700.0,625,21.79,36444.7325,10,5,1,0,1000.0,16.91,0,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-12073,63,3.0,38700.0,752,21.48,1140.19,16,11,1,1,1000.0,11.41,1,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False
LN-12074,43,1.7,79100.0,698,36.56,7690.55,18,11,0,0,23900.0,14.7,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-12075,64,0.9,34300.0,612,12.89,11048.2,15,7,1,2,1000.0,14.88,1,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False
LN-12076,58,3.2,142987.5,615,16.75,20786.4,17,7,0,0,26700.0,17.22,0,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
LN-12077,40,1.8,34900.0,662,9.0,14039.26,20,12,0,2,15700.0,14.82,1,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
LN-12078,43,1.3,33300.0,717,7.14,19786.98,13,9,0,3,1000.0,11.79,0,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
LN-12079,65,2.8,73300.0,710,23.42,8869.51,14,4,0,3,3500.0,14.1,1,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
LN-12080,36,0.6,56600.0,737,10.22,6829.32,24,11,0,1,1000.0,11.65,0,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
LN-12081,62,11.8,64800.0,605,10.58,11570.92,10,4,0,2,1100.0,17.59,1,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
LN-12082,28,9.1,61400.0,691,20.54,27735.98,10,7,0,1,10700.0,15.17,0,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False
LN-12083,41,5.5,29700.0,751,13.51,9604.7,16,9,0,0,13400.0,12.62,1,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
LN-12084,21,0.5,131600.0,747,23.71,11164.47,16,12,0,0,9100.0,12.19,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-12085,28,6.7,88600.0,698,23.97,4949.44,12,9,0,4,6800.0,16.13,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
LN-12086,49,7.4,114400.0,797,17.68,10879.69,16,10,0,2,3200.0,11.21,0,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
LN-12087,52,6.6,40500.0,710,16.51,11858.73,18,11,0,0,3800.0,12.84,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
LN-12088,58,0.5,68100.0,732,38.2,16801.09,19,5,0,0,12200.0,14.04,1,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False
LN-12089,25,4.6,60400.0,682,14.68,10188.54,19,11,0,0,27100.0,14.84,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True
LN-12090,67,8.1,100800.0,641,24.56,2641.03,22,11,0,0,7300.0,17.95,0,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-12091,42,3.9,102600.0,636,8.49,10465.16,26,11,0,3,34300.0,14.52,1,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
LN-12092,67,4.7,60200.0,689,16.28,4243.66,15,10,0,0,1000.0,15.53,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
LN-12093,54,2.8,23500.0,669,24.65,1096.5,21,14,0,0,10600.0,16.83,1,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
LN-12094,21,3.4,142987.5,592,9.25,20945.37,21,13,0,0,5800.0,15.39,0,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
LN-12095,46,0.2,73600.0,629,15.21,820.27,18,7,0,3,28400.0,17.12,1,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
LN-12096,63,4.6,38800.0,664,15.99,11986.39,23,12,0,4,17500.0,17.17,0,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False
LN-12097,30,0.4,67800.0,716,9.62,36444.7325,15,9,0,0,16900.0,10.68,0,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False
LN-12098,50,2.6,23600.0,679,10.62,1100.37,16,7,0,1,6100.0,14.09,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
LN-12099,38,1.6,96800.0,676,8.34,2983.56,15,10,0,4,8500.0,14.06,0,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
LN-12100,37,3.5,24100.0,631,3.49,17165.67,28,17,0,0,10800.0,15.22,1,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
LN-12101,46,0.6,48000.0,681,8.61,1222.99,26,14,1,0,8700.0,13.79,0,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False
LN-12102,28,5.3,62000.0,746,17.59,21457.4,16,7,0,1,21900.0,12.89,0,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
LN-12103,67,7.1,95900.0,688,10.89,3.24,13,8,0,0,20700.0,16.07,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True
LN-12104,60,0.8,57400.0,605,15.3,26481.56,16,10,0,0,1000.0,16.63,0,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-12105,32,0.5,76800.0,617,16.61,829.93,14,8,1,1,2300.0,16.2,1,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False
LN-12106,47,0.7,53300.0,709,13.9,30609.46,15,10,0,4,6300.0,14.84,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
LN-12107,28,9.4,53200.0,669,24.43,23989.94,20,10,0,1,15600.0,17.63,0,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
LN-12108,45,3.4,56800.0,676,44.05500000000001,9306.95,13,7,0,0,3700.0,18.43,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
LN-12109,66,2.8,48800.0,649,8.67,18058.16,14,8,0,0,5500.0,15.87,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-12110,24,0.5,21400.0,705,27.27,933.94,10,4,0,0,8700.0,12.43,0,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
LN-12111,53,4.7,35500.0,665,9.65,1742.36,11,5,0,0,12500.0,13.98,0,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
LN-12112,21,9.1,62000.0,671,19.67,5530.86,20,13,0,0,27900.0,13.35,0,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
LN-12113,39,7.9,47200.0,637,6.7,9252.23,15,9,0,0,21200.0,15.87,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
LN-12114,51,4.4,49700.0,726,18.83,24318.93,21,13,0,0,6200.0,15.69,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True
LN-12115,36,0.4,45300.0,669,12.43,9388.47,15,7,0,0,20400.0,12.74,0,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
LN-12116,34,0.5,33700.0,710,12.23,13130.85,30,15,0,0,15200.0,15.04,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
LN-12117,25,0.2,41300.0,620,17.56,13668.88,17,10,0,1,10300.0,16.26,1,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False
LN-12118,61,1.3,45800.0,767,8.05,25202.41,20,9,0,1,4900.0,11.87,0,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
LN-12119,46,3.0,54300.0,744,8.02,17993.81,16,9,1,1,24400.0,13.77,0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True
LN-12120,48,1.4,67300.0,585,12.74,36444.7325,14,6,1,0,30300.0,19.39,1,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
LN-12121,22,2.2,49100.0,640,26.87,242.59,16,12,0,0,3600.0,18.07,1,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True
LN-12122,26,12.9,30800.0,704,12.94,2795.73,21,14,0,0,13900.0,12.16,1,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
LN-12123,29,4.2,25100.0,614,44.05500000000001,31987.78,21,10,0,0,1000.0,19.95,1,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False
LN-12124,53,8.1,142987.5,673,44.05500000000001,18855.32,25,17,0,0,1000.0,14.24,1,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
LN-12125,61,5.6,29100.0,701,15.12,3733.25,13,6,0,0,6100.0,13.39,1,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
LN-12126,45,0.5,40700.0,671,37.42,36444.7325,18,9,0,1,8700.0,15.52,1,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
LN-12127,33,6.0,72000.0,707,8.84,24471.67,14,7,1,1,11100.0,10.26,0,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
LN-12128,29,1.4,66100.0,645,16.2,802.11,14,6,0,0,6700.0,17.38,0,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False
LN-12129,33,4.6,72100.0,568,18.03,20011.79,23,13,1,0,1900.0,19.56,0,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
LN-12130,51,1.9,42500.0,729,22.06,18416.84,23,10,1,0,5900.0,13.68,1,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
LN-12131,61,25.0,61800.0,729,5.91,2999.29,24,13,0,0,24100.0,13.02,0,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
LN-12132,31,1.4,56000.0,805,17.35,13276.58,20,11,0,0,5700.0,11.77,0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True
LN-12133,24,1.5,45600.0,570,31.45,36444.7325,22,12,0,0,12600.0,20.01,1,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False
LN-12134,54,12.0,62000.0,718,3.25,13519.28,12,4,0,1,16000.0,13.5,0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
LN-12135,58,0.1,96800.0,582,9.22,20168.96,21,13,0,3,18500.0,15.08,0,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-12136,66,5.4,53500.0,768,31.86,1256.15,14,7,0,1,9400.0,13.77,0,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
LN-12137,24,5.8,53700.0,704,10.73,15599.59,15,10,0,0,1900.0,15.39,0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
LN-12138,58,8.1,97500.0,632,17.01,2749.26,24,16,1,1,32300.0,15.13,1,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
LN-12139,39,16.5,91900.0,719,20.04,894.8,16,5,0,0,4200.0,13.02,0,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
LN-12140,26,16.7,129500.0,652,9.25,9637.62,18,12,1,3,5800.0,14.65,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
LN-12141,54,0.3,20600.0,695,7.25,16664.9,25,13,0,0,9300.0,13.41,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-12142,38,7.8,89100.0,690,13.86,9495.6,16,9,0,2,20200.0,14.2,0,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
LN-12143,33,4.7,75400.0,767,28.47,32188.04,18,8,0,0,31700.0,13.67,0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
LN-12144,61,4.7,33300.0,771,17.43,14275.57,26,12,0,1,1000.0,10.5,0,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
LN-12145,43,0.6,62200.0,650,7.37,1500.98,23,15,0,0,28000.0,16.14,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
LN-12146,39,4.7,96600.0,733,24.66,32711.8,18,10,0,0,22000.0,13.52,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
LN-12147,65,3.0,34300.0,698,7.65,1991.07,22,16,0,4,10400.0,13.64,1,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
LN-12148,31,10.9,69100.0,609,19.72,17038.48,13,7,1,1,2400.0,17.74,1,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
LN-12149,21,2.6,87500.0,645,14.31,1929.68,16,8,3,3,11000.0,14.15,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
LN-12150,44,0.2,30100.0,797,11.91,36444.7325,17,11,0,0,3000.0,11.55,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True
LN-12151,27,2.0,50100.0,698,13.42,4844.97,27,13,0,1,22500.0,14.94,0,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
LN-12152,45,7.9,63900.0,730,14.56,8220.47,17,13,0,1,17300.0,12.49,0,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-12153,41,5.4,35000.0,669,15.38,7547.15,22,16,0,0,12700.0,15.6,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-12154,35,2.8,33400.0,653,18.04,1289.65,16,13,0,1,15000.0,14.43,1,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-12155,21,0.3,50300.0,681,26.79,8174.98,18,11,0,0,10600.0,16.32,0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
LN-12156,32,2.5,84200.0,667,40.25,1943.25,20,11,0,0,1000.0,15.21,1,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
LN-12157,27,2.8,77200.0,605,15.72,19432.7,26,17,0,0,4200.0,17.57,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
LN-12158,35,11.9,33700.0,630,25.13,36444.7325,26,7,0,0,15200.0,18.03,1,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
LN-12159,41,4.6,77600.0,715,16.82,19806.77,8,1,2,0,26600.0,14.58,1,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False
LN-12160,39,1.7,34200.0,661,12.93,6767.85,24,13,0,1,15400.0,13.02,1,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False
LN-12161,49,3.4,22300.0,681,18.56,28.49,17,9,1,0,1400.0,14.14,1,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
LN-12162,45,0.3,44300.0,692,5.88,447.98,14,5,0,1,4000.0,12.31,0,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
LN-12163,53,16.2,100500.0,696,8.46,8199.2,21,10,0,0,1000.0,14.52,1,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
LN-12164,52,2.0,77700.0,737,6.98,13654.0,27,17,0,1,24200.0,12.59,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
LN-12165,55,2.9,54100.0,625,17.96,20545.23,22,10,1,1,2700.0,17.31,1,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True
LN-12166,64,2.0,43100.0,709,3.91,10981.44,18,11,0,1,7400.0,13.9,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
LN-12167,58,5.2,43700.0,718,6.46,36444.7325,27,15,1,0,4400.0,10.78,0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
LN-12168,46,4.9,57500.0,729,4.65,8169.36,15,8,0,1,25900.0,12.1,0,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False
LN-12169,31,5.7,30100.0,609,15.89,10996.35,24,12,0,1,13100.0,15.27,1,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-12170,55,3.0,44700.0,693,11.79,3137.97,10,7,0,3,20100.0,12.88,0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
LN-12171,28,1.7,48100.0,766,13.48,4980.01,14,10,0,1,12900.0,11.73,0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True
LN-12172,66,0.6,25800.0,675,19.74,13791.23,16,7,1,1,11600.0,15.26,1,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-12173,34,4.8,34200.0,704,14.96,11044.83,18,8,0,2,6800.0,12.42,0,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
LN-12174,30,0.2,67900.0,719,12.59,5537.74,17,9,0,0,3800.0,13.13,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True
LN-12175,22,4.1,54500.0,629,3.83,1425.16,14,7,0,1,6000.0,15.27,0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
LN-12176,66,3.0,45700.0,772,19.77,5033.83,12,6,0,0,4900.0,13.24,0,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
LN-12177,29,10.0,32800.0,705,3.61,541.92,14,8,0,2,14800.0,12.95,0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
LN-12178,23,2.7,129000.0,706,17.5,10431.95,18,11,0,0,7700.0,15.86,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
LN-12179,41,2.8,34200.0,597,44.05500000000001,4681.28,20,11,0,1,11200.0,19.25,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True
LN-12180,46,0.4,62200.0,720,21.69,5733.5,11,3,0,0,20600.0,15.12,1,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-12181,28,5.0,41400.0,705,10.23,10270.48,17,7,0,1,4300.0,12.93,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
LN-12182,22,7.7,55300.0,761,26.2,10446.86,20,11,0,0,7700.0,12.71,1,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True
LN-12183,26,1.3,69700.0,664,43.93,10650.79,28,17,0,1,10300.0,20.3,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
LN-12184,48,2.5,25500.0,631,28.67,8117.63,15,6,0,0,1000.0,18.01,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True
LN-12185,49,8.2,54000.0,646,33.96,8036.04,7,3,0,0,2300.0,15.84,0,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-12186,46,9.4,104300.0,655,8.81,20659.15,14,8,0,0,1000.0,13.71,0,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
LN-12187,45,1.3,142700.0,624,11.96,7563.3,18,12,1,0,19500.0,14.03,1,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False
LN-12188,32,3.6,50400.0,745,23.57,9215.23,10,4,1,0,5000.0,12.76,0,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
LN-12189,25,1.0,55400.0,746,14.74,36444.7325,15,9,0,0,7700.0,12.6,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
LN-12190,54,0.5,142987.5,670,8.35,2396.79,17,9,0,0,15600.0,14.73,0,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
LN-12191,57,10.9,101100.0,660,21.9,15553.98,14,7,0,3,34300.0,17.39,1,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False
LN-12192,35,7.7,38600.0,589,23.52,7690.92,19,9,0,0,17400.0,16.23,0,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
LN-12193,64,6.4,38500.0,715,12.94,21301.78,24,13,0,1,1000.0,13.57,0,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
LN-12194,56,0.2,91700.0,763,7.49,6210.83,15,8,0,0,5100.0,9.04,0,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
LN-12195,35,8.4,31100.0,648,11.61,4331.46,20,14,0,2,1000.0,15.41,1,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
LN-12196,63,2.6,98500.0,674,12.19,2795.09,23,12,0,1,1000.0,12.7,0,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
LN-12197,43,1.9,65100.0,702,16.88,24690.95,23,15,0,2,1900.0,11.97,0,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False
LN-12198,26,3.6,72000.0,766,6.63,15204.16,22,13,1,0,5400.0,13.78,0,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
LN-12199,66,0.4,47000.0,690,14.03,960.22,18,10,0,3,3700.0,16.32,0,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-12200,64,6.4,38300.0,690,11.07,14999.79,19,9,2,0,6100.0,13.66,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
LN-12201,63,3.9,121100.0,689,22.04,427.72,21,10,0,1,24200.0,17.7,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
LN-12202,65,0.9,47300.0,609,44.05500000000001,2405.24,20,10,0,1,21300.0,20.36,1,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False
LN-12203,41,0.9,43200.0,608,17.44,10781.34,25,17,1,4,6000.0,15.99,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
LN-12204,43,0.9,51800.0,640,15.12,7472.5,22,13,0,0,15100.0,16.21,0,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
LN-12205,63,0.3,60200.0,731,19.52,22027.3,22,13,2,0,6500.0,15.01,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True
LN-12206,36,4.0,30700.0,663,23.91,11234.57,20,12,0,0,6800.0,17.3,1,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
LN-12207,67,8.3,39700.0,654,2.0,36444.7325,21,11,2,3,15800.0,11.9,1,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
LN-12208,35,0.1,38600.0,653,15.04,23187.46,21,14,0,0,6800.0,14.64,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
LN-12209,45,0.2,86200.0,673,25.56,4990.1,21,12,0,0,11200.0,16.33,0,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
LN-12210,56,3.8,33300.0,765,5.0,21560.13,15,6,0,0,1700.0,10.24,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
LN-12211,31,7.7,20600.0,672,17.35,24476.68,22,11,0,0,9300.0,15.81,1,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
LN-12212,35,1.8,18400.0,641,27.01,36444.7325,25,12,0,0,8300.0,15.91,1,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False
LN-12213,24,1.9,24100.0,681,43.11,151.71,15,6,0,2,10800.0,15.38,1,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
LN-12214,41,4.1,114600.0,768,18.44,24928.78,15,9,0,0,2200.0,10.02,0,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False
LN-12215,33,1.4,54700.0,655,21.95,869.5,21,10,0,0,7400.0,16.04,1,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False
LN-12216,42,0.1,71400.0,621,20.68,9012.26,15,11,0,0,9300.0,17.08,1,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False
LN-12217,39,6.0,72800.0,655,5.88,6426.82,14,11,1,2,32800.0,16.08,0,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False
LN-12218,54,4.4,55900.0,686,44.05500000000001,30291.0,16,10,0,1,4200.0,17.97,0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True
LN-12219,34,3.9,52000.0,714,19.37,6233.39,18,12,0,1,2500.0,14.16,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
LN-12220,24,6.1,96200.0,730,13.71,10877.35,14,8,0,1,2100.0,14.59,0,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
LN-12221,66,5.1,58700.0,628,31.84,14127.14,29,18,0,4,2400.0,17.14,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
LN-12222,47,1.0,117000.0,632,9.72,230.56,12,3,0,0,28500.0,14.91,0,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
LN-12223,49,2.0,76200.0,664,20.94,10726.46,17,7,2,2,13500.0,16.7,1,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
LN-12224,67,0.6,38600.0,714,12.93,8757.53,18,5,0,0,7600.0,11.81,1,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False
LN-12225,48,0.6,41200.0,617,9.48,10817.08,25,12,0,0,18500.0,16.25,0,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
LN-12226,55,5.1,36300.0,650,15.97,945.2,20,7,0,0,5000.0,15.18,1,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
LN-12227,28,8.8,105800.0,650,17.36,685.94,9,5,1,0,34300.0,16.65,0,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
LN-12228,36,14.8,43400.0,727,14.78,2345.53,22,12,2,0,19500.0,12.12,1,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
LN-12229,62,4.5,34900.0,706,44.05500000000001,24436.65,19,12,1,3,1000.0,16.79,1,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True
LN-12230,56,0.9,64600.0,725,17.27,5289.46,21,11,0,0,8700.0,15.18,0,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-12231,50,3.0,51400.0,747,12.57,6830.62,23,11,0,1,23100.0,12.82,0,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False
LN-12232,38,7.5,63700.0,665,17.01,5934.83,16,9,0,2,7100.0,16.08,0,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
LN-12233,22,3.9,142987.5,621,23.69,15036.7,22,13,0,0,34300.0,18.73,0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
LN-12234,33,4.3,89500.0,621,20.2,3604.76,16,9,0,0,26200.0,15.64,1,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
